A492,,A492,"Hemophilus influenzae infection, unspecified site","Hemophilus influenzae infection, unspecified site","Hemophilus influenzae infection, unspecified site"
A493,,A493,"Mycoplasma infection, unspecified site","Mycoplasma infection, unspecified site","Mycoplasma infection, unspecified site"
A498,,A498,Other bacterial infections of unspecified site,Other bacterial infections of unspecified site,Other bacterial infections of unspecified site
A499,,A499,"Bacterial infection, unspecified","Bacterial infection, unspecified","Bacterial infection, unspecified"
A500,1,A5001,Early congenital syphilitic oculopathy,Early congenital syphilitic oculopathy,"Early congenital syphilis, symptomatic"
A500,2,A5002,Early congenital syphilitic osteochondropathy,Early congenital syphilitic osteochondropathy,"Early congenital syphilis, symptomatic"
A500,3,A5003,Early congenital syphilitic pharyngitis,Early congenital syphilitic pharyngitis,"Early congenital syphilis, symptomatic"
A500,4,A5004,Early congenital syphilitic pneumonia,Early congenital syphilitic pneumonia,"Early congenital syphilis, symptomatic"
A500,5,A5005,Early congenital syphilitic rhinitis,Early congenital syphilitic rhinitis,"Early congenital syphilis, symptomatic"
A500,6,A5006,Early cutaneous congenital syphilis,Early cutaneous congenital syphilis,"Early congenital syphilis, symptomatic"
A500,7,A5007,Early mucocutaneous congenital syphilis,Early mucocutaneous congenital syphilis,"Early congenital syphilis, symptomatic"
A500,8,A5008,Early visceral congenital syphilis,Early visceral congenital syphilis,"Early congenital syphilis, symptomatic"
A500,9,A5009,"Other early congenital syphilis, symptomatic","Other early congenital syphilis, symptomatic","Early congenital syphilis, symptomatic"
A501,,A501,"Early congenital syphilis, latent","Early congenital syphilis, latent","Early congenital syphilis, latent"
A502,,A502,"Early congenital syphilis, unspecified","Early congenital syphilis, unspecified","Early congenital syphilis, unspecified"
A503,0,A5030,"Late congenital syphilitic oculopathy, unspecified","Late congenital syphilitic oculopathy, unspecified",Late congenital syphilitic oculopathy
A503,1,A5031,Late congenital syphilitic interstitial keratitis,Late congenital syphilitic interstitial keratitis,Late congenital syphilitic oculopathy
A503,2,A5032,Late congenital syphilitic chorioretinitis,Late congenital syphilitic chorioretinitis,Late congenital syphilitic oculopathy
A503,9,A5039,Other late congenital syphilitic oculopathy,Other late congenital syphilitic oculopathy,Late congenital syphilitic oculopathy
A504,0,A5040,"Late congenital neurosyphilis, unspecified","Late congenital neurosyphilis, unspecified",Late congenital neurosyphilis [juvenile neurosyphilis]
A504,1,A5041,Late congenital syphilitic meningitis,Late congenital syphilitic meningitis,Late congenital neurosyphilis [juvenile neurosyphilis]
A504,2,A5042,Late congenital syphilitic encephalitis,Late congenital syphilitic encephalitis,Late congenital neurosyphilis [juvenile neurosyphilis]
A504,3,A5043,Late congenital syphilitic polyneuropathy,Late congenital syphilitic polyneuropathy,Late congenital neurosyphilis [juvenile neurosyphilis]
A504,4,A5044,Late congenital syphilitic optic nerve atrophy,Late congenital syphilitic optic nerve atrophy,Late congenital neurosyphilis [juvenile neurosyphilis]
A504,5,A5045,Juvenile general paresis,Juvenile general paresis,Late congenital neurosyphilis [juvenile neurosyphilis]
A504,9,A5049,Other late congenital neurosyphilis,Other late congenital neurosyphilis,Late congenital neurosyphilis [juvenile neurosyphilis]
A505,1,A5051,Clutton's joints,Clutton's joints,"Other late congenital syphilis, symptomatic"
A505,2,A5052,Hutchinson's teeth,Hutchinson's teeth,"Other late congenital syphilis, symptomatic"
A505,3,A5053,Hutchinson's triad,Hutchinson's triad,"Other late congenital syphilis, symptomatic"
A505,4,A5054,Late congenital cardiovascular syphilis,Late congenital cardiovascular syphilis,"Other late congenital syphilis, symptomatic"
A505,5,A5055,Late congenital syphilitic arthropathy,Late congenital syphilitic arthropathy,"Other late congenital syphilis, symptomatic"
A505,6,A5056,Late congenital syphilitic osteochondropathy,Late congenital syphilitic osteochondropathy,"Other late congenital syphilis, symptomatic"
A505,7,A5057,Syphilitic saddle nose,Syphilitic saddle nose,"Other late congenital syphilis, symptomatic"
A505,9,A5059,"Other late congenital syphilis, symptomatic","Other late congenital syphilis, symptomatic","Other late congenital syphilis, symptomatic"
A506,,A506,"Late congenital syphilis, latent","Late congenital syphilis, latent","Late congenital syphilis, latent"
A507,,A507,"Late congenital syphilis, unspecified","Late congenital syphilis, unspecified","Late congenital syphilis, unspecified"
A509,,A509,"Congenital syphilis, unspecified","Congenital syphilis, unspecified","Congenital syphilis, unspecified"
A51,0,A510,Primary genital syphilis,Primary genital syphilis,Early syphilis
A51,1,A511,Primary anal syphilis,Primary anal syphilis,Early syphilis
A51,2,A512,Primary syphilis of other sites,Primary syphilis of other sites,Early syphilis
A513,1,A5131,Condyloma latum,Condyloma latum,Secondary syphilis of skin and mucous membranes
A513,2,A5132,Syphilitic alopecia,Syphilitic alopecia,Secondary syphilis of skin and mucous membranes
A513,9,A5139,Other secondary syphilis of skin,Other secondary syphilis of skin,Secondary syphilis of skin and mucous membranes
A514,1,A5141,Secondary syphilitic meningitis,Secondary syphilitic meningitis,Other secondary syphilis
A514,2,A5142,Secondary syphilitic female pelvic disease,Secondary syphilitic female pelvic disease,Other secondary syphilis
A514,3,A5143,Secondary syphilitic oculopathy,Secondary syphilitic oculopathy,Other secondary syphilis
A514,4,A5144,Secondary syphilitic nephritis,Secondary syphilitic nephritis,Other secondary syphilis
A514,5,A5145,Secondary syphilitic hepatitis,Secondary syphilitic hepatitis,Other secondary syphilis
A514,6,A5146,Secondary syphilitic osteopathy,Secondary syphilitic osteopathy,Other secondary syphilis
A514,9,A5149,Other secondary syphilitic conditions,Other secondary syphilitic conditions,Other secondary syphilis
A515,,A515,"Early syphilis, latent","Early syphilis, latent","Early syphilis, latent"
A519,,A519,"Early syphilis, unspecified","Early syphilis, unspecified","Early syphilis, unspecified"
A520,0,A5200,"Cardiovascular syphilis, unspecified","Cardiovascular syphilis, unspecified",Cardiovascular and cerebrovascular syphilis
A520,1,A5201,Syphilitic aneurysm of aorta,Syphilitic aneurysm of aorta,Cardiovascular and cerebrovascular syphilis
A520,2,A5202,Syphilitic aortitis,Syphilitic aortitis,Cardiovascular and cerebrovascular syphilis
A520,3,A5203,Syphilitic endocarditis,Syphilitic endocarditis,Cardiovascular and cerebrovascular syphilis
A520,4,A5204,Syphilitic cerebral arteritis,Syphilitic cerebral arteritis,Cardiovascular and cerebrovascular syphilis
A520,5,A5205,Other cerebrovascular syphilis,Other cerebrovascular syphilis,Cardiovascular and cerebrovascular syphilis
A520,6,A5206,Other syphilitic heart involvement,Other syphilitic heart involvement,Cardiovascular and cerebrovascular syphilis
A520,9,A5209,Other cardiovascular syphilis,Other cardiovascular syphilis,Cardiovascular and cerebrovascular syphilis
A521,0,A5210,"Symptomatic neurosyphilis, unspecified","Symptomatic neurosyphilis, unspecified",Symptomatic neurosyphilis
A521,1,A5211,Tabes dorsalis,Tabes dorsalis,Symptomatic neurosyphilis
A521,2,A5212,Other cerebrospinal syphilis,Other cerebrospinal syphilis,Symptomatic neurosyphilis
A521,3,A5213,Late syphilitic meningitis,Late syphilitic meningitis,Symptomatic neurosyphilis
A521,4,A5214,Late syphilitic encephalitis,Late syphilitic encephalitis,Symptomatic neurosyphilis
A521,5,A5215,Late syphilitic neuropathy,Late syphilitic neuropathy,Symptomatic neurosyphilis
A521,6,A5216,Charcot's arthropathy (tabetic),Charcot's arthropathy (tabetic),Symptomatic neurosyphilis
A521,7,A5217,General paresis,General paresis,Symptomatic neurosyphilis
A521,9,A5219,Other symptomatic neurosyphilis,Other symptomatic neurosyphilis,Symptomatic neurosyphilis
A522,,A522,Asymptomatic neurosyphilis,Asymptomatic neurosyphilis,Asymptomatic neurosyphilis
A523,,A523,"Neurosyphilis, unspecified","Neurosyphilis, unspecified","Neurosyphilis, unspecified"
A527,1,A5271,Late syphilitic oculopathy,Late syphilitic oculopathy,Other symptomatic late syphilis
A527,2,A5272,Syphilis of lung and bronchus,Syphilis of lung and bronchus,Other symptomatic late syphilis
A527,3,A5273,Symptomatic late syphilis of other respiratory organs,Symptomatic late syphilis of other respiratory organs,Other symptomatic late syphilis
A527,4,A5274,Syphilis of liver and other viscera,Syphilis of liver and other viscera,Other symptomatic late syphilis
A527,5,A5275,Syphilis of kidney and ureter,Syphilis of kidney and ureter,Other symptomatic late syphilis
A527,6,A5276,Other genitourinary symptomatic late syphilis,Other genitourinary symptomatic late syphilis,Other symptomatic late syphilis
A527,7,A5277,Syphilis of bone and joint,Syphilis of bone and joint,Other symptomatic late syphilis
A527,8,A5278,Syphilis of other musculoskeletal tissue,Syphilis of other musculoskeletal tissue,Other symptomatic late syphilis
A527,9,A5279,Other symptomatic late syphilis,Other symptomatic late syphilis,Other symptomatic late syphilis
A528,,A528,"Late syphilis, latent","Late syphilis, latent","Late syphilis, latent"
A529,,A529,"Late syphilis, unspecified","Late syphilis, unspecified","Late syphilis, unspecified"
A53,0,A530,"Latent syphilis, unspecified as early or late","Latent syphilis, unspecified as early or late",Other and unspecified syphilis
A53,9,A539,"Syphilis, unspecified","Syphilis, unspecified",Other and unspecified syphilis
A540,0,A5400,"Gonococcal infection of lower genitourinary tract, unsp","Gonococcal infection of lower genitourinary tract, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A540,1,A5401,"Gonococcal cystitis and urethritis, unspecified","Gonococcal cystitis and urethritis, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A540,2,A5402,"Gonococcal vulvovaginitis, unspecified","Gonococcal vulvovaginitis, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A540,3,A5403,"Gonococcal cervicitis, unspecified","Gonococcal cervicitis, unspecified",Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A540,9,A5409,Other gonococcal infection of lower genitourinary tract,Other gonococcal infection of lower genitourinary tract,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess
A541,,A541,Gonocl infct of lower GU tract w periureth and acc glnd abcs,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess
A542,1,A5421,Gonococcal infection of kidney and ureter,Gonococcal infection of kidney and ureter,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A542,2,A5422,Gonococcal prostatitis,Gonococcal prostatitis,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A542,3,A5423,Gonococcal infection of other male genital organs,Gonococcal infection of other male genital organs,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A542,4,A5424,Gonococcal female pelvic inflammatory disease,Gonococcal female pelvic inflammatory disease,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A542,9,A5429,Other gonococcal genitourinary infections,Other gonococcal genitourinary infections,Gonococcal pelviperitonitis and other gonococcal genitourinary infection
A543,0,A5430,"Gonococcal infection of eye, unspecified","Gonococcal infection of eye, unspecified",Gonococcal infection of eye
A543,1,A5431,Gonococcal conjunctivitis,Gonococcal conjunctivitis,Gonococcal infection of eye
A543,2,A5432,Gonococcal iridocyclitis,Gonococcal iridocyclitis,Gonococcal infection of eye
A543,3,A5433,Gonococcal keratitis,Gonococcal keratitis,Gonococcal infection of eye
A543,9,A5439,Other gonococcal eye infection,Other gonococcal eye infection,Gonococcal infection of eye
A544,0,A5440,"Gonococcal infection of musculoskeletal system, unspecified","Gonococcal infection of musculoskeletal system, unspecified",Gonococcal infection of musculoskeletal system
A544,1,A5441,Gonococcal spondylopathy,Gonococcal spondylopathy,Gonococcal infection of musculoskeletal system
A544,2,A5442,Gonococcal arthritis,Gonococcal arthritis,Gonococcal infection of musculoskeletal system
A544,3,A5443,Gonococcal osteomyelitis,Gonococcal osteomyelitis,Gonococcal infection of musculoskeletal system
A544,9,A5449,Gonococcal infection of other musculoskeletal tissue,Gonococcal infection of other musculoskeletal tissue,Gonococcal infection of musculoskeletal system
A545,,A545,Gonococcal pharyngitis,Gonococcal pharyngitis,Gonococcal pharyngitis
A546,,A546,Gonococcal infection of anus and rectum,Gonococcal infection of anus and rectum,Gonococcal infection of anus and rectum
A548,1,A5481,Gonococcal meningitis,Gonococcal meningitis,Other gonococcal infections
A548,2,A5482,Gonococcal brain abscess,Gonococcal brain abscess,Other gonococcal infections
A548,3,A5483,Gonococcal heart infection,Gonococcal heart infection,Other gonococcal infections
A548,4,A5484,Gonococcal pneumonia,Gonococcal pneumonia,Other gonococcal infections
A548,5,A5485,Gonococcal peritonitis,Gonococcal peritonitis,Other gonococcal infections
A548,6,A5486,Gonococcal sepsis,Gonococcal sepsis,Other gonococcal infections
A548,9,A5489,Other gonococcal infections,Other gonococcal infections,Other gonococcal infections
A549,,A549,"Gonococcal infection, unspecified","Gonococcal infection, unspecified","Gonococcal infection, unspecified"
A55,,A55,Chlamydial lymphogranuloma (venereum),Chlamydial lymphogranuloma (venereum),Chlamydial lymphogranuloma (venereum)
A560,0,A5600,"Chlamydial infection of lower genitourinary tract, unsp","Chlamydial infection of lower genitourinary tract, unspecified",Chlamydial infection of lower genitourinary tract
A560,1,A5601,Chlamydial cystitis and urethritis,Chlamydial cystitis and urethritis,Chlamydial infection of lower genitourinary tract
A560,2,A5602,Chlamydial vulvovaginitis,Chlamydial vulvovaginitis,Chlamydial infection of lower genitourinary tract
A560,9,A5609,Other chlamydial infection of lower genitourinary tract,Other chlamydial infection of lower genitourinary tract,Chlamydial infection of lower genitourinary tract
A561,1,A5611,Chlamydial female pelvic inflammatory disease,Chlamydial female pelvic inflammatory disease,Chlamydial infection of pelviperitoneum and other genitourinary organs
A561,9,A5619,Other chlamydial genitourinary infection,Other chlamydial genitourinary infection,Chlamydial infection of pelviperitoneum and other genitourinary organs
A562,,A562,"Chlamydial infection of genitourinary tract, unspecified","Chlamydial infection of genitourinary tract, unspecified","Chlamydial infection of genitourinary tract, unspecified"
A563,,A563,Chlamydial infection of anus and rectum,Chlamydial infection of anus and rectum,Chlamydial infection of anus and rectum
A564,,A564,Chlamydial infection of pharynx,Chlamydial infection of pharynx,Chlamydial infection of pharynx
A568,,A568,Sexually transmitted chlamydial infection of other sites,Sexually transmitted chlamydial infection of other sites,Sexually transmitted chlamydial infection of other sites
A57,,A57,Chancroid,Chancroid,Chancroid
A58,,A58,Granuloma inguinale,Granuloma inguinale,Granuloma inguinale
A590,0,A5900,"Urogenital trichomoniasis, unspecified","Urogenital trichomoniasis, unspecified",Urogenital trichomoniasis
A590,1,A5901,Trichomonal vulvovaginitis,Trichomonal vulvovaginitis,Urogenital trichomoniasis
A590,2,A5902,Trichomonal prostatitis,Trichomonal prostatitis,Urogenital trichomoniasis
A590,3,A5903,Trichomonal cystitis and urethritis,Trichomonal cystitis and urethritis,Urogenital trichomoniasis
A590,9,A5909,Other urogenital trichomoniasis,Other urogenital trichomoniasis,Urogenital trichomoniasis
A598,,A598,Trichomoniasis of other sites,Trichomoniasis of other sites,Trichomoniasis of other sites
A599,,A599,"Trichomoniasis, unspecified","Trichomoniasis, unspecified","Trichomoniasis, unspecified"
A600,0,A6000,"Herpesviral infection of urogenital system, unspecified","Herpesviral infection of urogenital system, unspecified",Herpesviral infection of genitalia and urogenital tract
A600,1,A6001,Herpesviral infection of penis,Herpesviral infection of penis,Herpesviral infection of genitalia and urogenital tract
A600,2,A6002,Herpesviral infection of other male genital organs,Herpesviral infection of other male genital organs,Herpesviral infection of genitalia and urogenital tract
A600,3,A6003,Herpesviral cervicitis,Herpesviral cervicitis,Herpesviral infection of genitalia and urogenital tract
A600,4,A6004,Herpesviral vulvovaginitis,Herpesviral vulvovaginitis,Herpesviral infection of genitalia and urogenital tract
A600,9,A6009,Herpesviral infection of other urogenital tract,Herpesviral infection of other urogenital tract,Herpesviral infection of genitalia and urogenital tract
A601,,A601,Herpesviral infection of perianal skin and rectum,Herpesviral infection of perianal skin and rectum,Herpesviral infection of perianal skin and rectum
A609,,A609,"Anogenital herpesviral infection, unspecified","Anogenital herpesviral infection, unspecified","Anogenital herpesviral infection, unspecified"
A63,0,A630,Anogenital (venereal) warts,Anogenital (venereal) warts,"Other predominantly sexually transmitted diseases, not elsewhere classified"
A63,8,A638,Other specified predominantly sexually transmitted diseases,Other specified predominantly sexually transmitted diseases,"Other predominantly sexually transmitted diseases, not elsewhere classified"
A64,,A64,Unspecified sexually transmitted disease,Unspecified sexually transmitted disease,Unspecified sexually transmitted disease
A65,,A65,Nonvenereal syphilis,Nonvenereal syphilis,Nonvenereal syphilis
A66,0,A660,Initial lesions of yaws,Initial lesions of yaws,Yaws
A66,1,A661,Multiple papillomata and wet crab yaws,Multiple papillomata and wet crab yaws,Yaws
A66,2,A662,Other early skin lesions of yaws,Other early skin lesions of yaws,Yaws
A66,3,A663,Hyperkeratosis of yaws,Hyperkeratosis of yaws,Yaws
A66,4,A664,Gummata and ulcers of yaws,Gummata and ulcers of yaws,Yaws
A66,5,A665,Gangosa,Gangosa,Yaws
A66,6,A666,Bone and joint lesions of yaws,Bone and joint lesions of yaws,Yaws
A66,7,A667,Other manifestations of yaws,Other manifestations of yaws,Yaws
A66,8,A668,Latent yaws,Latent yaws,Yaws
A66,9,A669,"Yaws, unspecified","Yaws, unspecified",Yaws
A67,0,A670,Primary lesions of pinta,Primary lesions of pinta,Pinta [carate]
A67,1,A671,Intermediate lesions of pinta,Intermediate lesions of pinta,Pinta [carate]
A67,2,A672,Late lesions of pinta,Late lesions of pinta,Pinta [carate]
A67,3,A673,Mixed lesions of pinta,Mixed lesions of pinta,Pinta [carate]
A67,9,A679,"Pinta, unspecified","Pinta, unspecified",Pinta [carate]
A68,0,A680,Louse-borne relapsing fever,Louse-borne relapsing fever,Relapsing fevers
A68,1,A681,Tick-borne relapsing fever,Tick-borne relapsing fever,Relapsing fevers
A68,9,A689,"Relapsing fever, unspecified","Relapsing fever, unspecified",Relapsing fevers
A69,0,A690,Necrotizing ulcerative stomatitis,Necrotizing ulcerative stomatitis,Other spirochetal infections
A69,1,A691,Other Vincent's infections,Other Vincent's infections,Other spirochetal infections
A692,0,A6920,"Lyme disease, unspecified","Lyme disease, unspecified",Lyme disease
A692,1,A6921,Meningitis due to Lyme disease,Meningitis due to Lyme disease,Lyme disease
A692,2,A6922,Other neurologic disorders in Lyme disease,Other neurologic disorders in Lyme disease,Lyme disease
A692,3,A6923,Arthritis due to Lyme disease,Arthritis due to Lyme disease,Lyme disease
A692,9,A6929,Other conditions associated with Lyme disease,Other conditions associated with Lyme disease,Lyme disease
A698,,A698,Other specified spirochetal infections,Other specified spirochetal infections,Other specified spirochetal infections
A699,,A699,"Spirochetal infection, unspecified","Spirochetal infection, unspecified","Spirochetal infection, unspecified"
A70,,A70,Chlamydia psittaci infections,Chlamydia psittaci infections,Chlamydia psittaci infections
A71,0,A710,Initial stage of trachoma,Initial stage of trachoma,Trachoma
A71,1,A711,Active stage of trachoma,Active stage of trachoma,Trachoma
A71,9,A719,"Trachoma, unspecified","Trachoma, unspecified",Trachoma
A74,0,A740,Chlamydial conjunctivitis,Chlamydial conjunctivitis,Other diseases caused by chlamydiae
A748,1,A7481,Chlamydial peritonitis,Chlamydial peritonitis,Other chlamydial diseases
A748,9,A7489,Other chlamydial diseases,Other chlamydial diseases,Other chlamydial diseases
A749,,A749,"Chlamydial infection, unspecified","Chlamydial infection, unspecified","Chlamydial infection, unspecified"
A75,0,A750,Epidemic louse-borne typhus fever d/t Rickettsia prowazekii,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,Typhus fever
A75,1,A751,Recrudescent typhus [Brill's disease],Recrudescent typhus [Brill's disease],Typhus fever
A75,2,A752,Typhus fever due to Rickettsia typhi,Typhus fever due to Rickettsia typhi,Typhus fever
A75,3,A753,Typhus fever due to Rickettsia tsutsugamushi,Typhus fever due to Rickettsia tsutsugamushi,Typhus fever
A75,9,A759,"Typhus fever, unspecified","Typhus fever, unspecified",Typhus fever
A77,0,A770,Spotted fever due to Rickettsia rickettsii,Spotted fever due to Rickettsia rickettsii,Spotted fever [tick-borne rickettsioses]
A77,1,A771,Spotted fever due to Rickettsia conorii,Spotted fever due to Rickettsia conorii,Spotted fever [tick-borne rickettsioses]
A77,2,A772,Spotted fever due to Rickettsia siberica,Spotted fever due to Rickettsia siberica,Spotted fever [tick-borne rickettsioses]
A77,3,A773,Spotted fever due to Rickettsia australis,Spotted fever due to Rickettsia australis,Spotted fever [tick-borne rickettsioses]
A774,0,A7740,"Ehrlichiosis, unspecified","Ehrlichiosis, unspecified",Ehrlichiosis
A774,1,A7741,Ehrlichiosis chafeensis [E. chafeensis],Ehrlichiosis chafeensis [E. chafeensis],Ehrlichiosis
A774,9,A7749,Other ehrlichiosis,Other ehrlichiosis,Ehrlichiosis
A778,,A778,Other spotted fevers,Other spotted fevers,Other spotted fevers
A779,,A779,"Spotted fever, unspecified","Spotted fever, unspecified","Spotted fever, unspecified"
A78,,A78,Q fever,Q fever,Q fever
A79,0,A790,Trench fever,Trench fever,Other rickettsioses
A79,1,A791,Rickettsialpox due to Rickettsia akari,Rickettsialpox due to Rickettsia akari,Other rickettsioses
A798,1,A7981,Rickettsiosis due to Ehrlichia sennetsu,Rickettsiosis due to Ehrlichia sennetsu,Other specified rickettsioses
A798,9,A7989,Other specified rickettsioses,Other specified rickettsioses,Other specified rickettsioses
A799,,A799,"Rickettsiosis, unspecified","Rickettsiosis, unspecified","Rickettsiosis, unspecified"
A80,0,A800,"Acute paralytic poliomyelitis, vaccine-associated","Acute paralytic poliomyelitis, vaccine-associated",Acute poliomyelitis
A80,1,A801,"Acute paralytic poliomyelitis, wild virus, imported","Acute paralytic poliomyelitis, wild virus, imported",Acute poliomyelitis
A80,2,A802,"Acute paralytic poliomyelitis, wild virus, indigenous","Acute paralytic poliomyelitis, wild virus, indigenous",Acute poliomyelitis
A803,0,A8030,"Acute paralytic poliomyelitis, unspecified","Acute paralytic poliomyelitis, unspecified","Acute paralytic poliomyelitis, other and unspecified"
A803,9,A8039,Other acute paralytic poliomyelitis,Other acute paralytic poliomyelitis,"Acute paralytic poliomyelitis, other and unspecified"
A804,,A804,Acute nonparalytic poliomyelitis,Acute nonparalytic poliomyelitis,Acute nonparalytic poliomyelitis
A809,,A809,"Acute poliomyelitis, unspecified","Acute poliomyelitis, unspecified","Acute poliomyelitis, unspecified"
A810,0,A8100,"Creutzfeldt-Jakob disease, unspecified","Creutzfeldt-Jakob disease, unspecified",Creutzfeldt-Jakob disease
A810,1,A8101,Variant Creutzfeldt-Jakob disease,Variant Creutzfeldt-Jakob disease,Creutzfeldt-Jakob disease
A810,9,A8109,Other Creutzfeldt-Jakob disease,Other Creutzfeldt-Jakob disease,Creutzfeldt-Jakob disease
A811,,A811,Subacute sclerosing panencephalitis,Subacute sclerosing panencephalitis,Subacute sclerosing panencephalitis
A812,,A812,Progressive multifocal leukoencephalopathy,Progressive multifocal leukoencephalopathy,Progressive multifocal leukoencephalopathy
A818,1,A8181,Kuru,Kuru,Other atypical virus infections of central nervous system
A818,2,A8182,Gerstmann-Straussler-Scheinker syndrome,Gerstmann-Straussler-Scheinker syndrome,Other atypical virus infections of central nervous system
A818,3,A8183,Fatal familial insomnia,Fatal familial insomnia,Other atypical virus infections of central nervous system
A818,9,A8189,Other atypical virus infections of central nervous system,Other atypical virus infections of central nervous system,Other atypical virus infections of central nervous system
A819,,A819,"Atypical virus infection of central nervous system, unsp","Atypical virus infection of central nervous system, unspecified","Atypical virus infection of central nervous system, unspecified"
A82,0,A820,Sylvatic rabies,Sylvatic rabies,Rabies
A82,1,A821,Urban rabies,Urban rabies,Rabies
A82,9,A829,"Rabies, unspecified","Rabies, unspecified",Rabies
A83,0,A830,Japanese encephalitis,Japanese encephalitis,Mosquito-borne viral encephalitis
A83,1,A831,Western equine encephalitis,Western equine encephalitis,Mosquito-borne viral encephalitis
A83,2,A832,Eastern equine encephalitis,Eastern equine encephalitis,Mosquito-borne viral encephalitis
A83,3,A833,St Louis encephalitis,St Louis encephalitis,Mosquito-borne viral encephalitis
A83,4,A834,Australian encephalitis,Australian encephalitis,Mosquito-borne viral encephalitis
A83,5,A835,California encephalitis,California encephalitis,Mosquito-borne viral encephalitis
A83,6,A836,Rocio virus disease,Rocio virus disease,Mosquito-borne viral encephalitis
A83,8,A838,Other mosquito-borne viral encephalitis,Other mosquito-borne viral encephalitis,Mosquito-borne viral encephalitis
A83,9,A839,"Mosquito-borne viral encephalitis, unspecified","Mosquito-borne viral encephalitis, unspecified",Mosquito-borne viral encephalitis
A84,0,A840,Far Eastern tick-borne encephalitis,Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],Tick-borne viral encephalitis
A84,1,A841,Central European tick-borne encephalitis,Central European tick-borne encephalitis,Tick-borne viral encephalitis
A84,8,A848,Other tick-borne viral encephalitis,Other tick-borne viral encephalitis,Tick-borne viral encephalitis
A84,9,A849,"Tick-borne viral encephalitis, unspecified","Tick-borne viral encephalitis, unspecified",Tick-borne viral encephalitis
A85,0,A850,Enteroviral encephalitis,Enteroviral encephalitis,"Other viral encephalitis, not elsewhere classified"
A85,1,A851,Adenoviral encephalitis,Adenoviral encephalitis,"Other viral encephalitis, not elsewhere classified"
A85,2,A852,"Arthropod-borne viral encephalitis, unspecified","Arthropod-borne viral encephalitis, unspecified","Other viral encephalitis, not elsewhere classified"
A85,8,A858,Other specified viral encephalitis,Other specified viral encephalitis,"Other viral encephalitis, not elsewhere classified"
A86,,A86,Unspecified viral encephalitis,Unspecified viral encephalitis,Unspecified viral encephalitis
A87,0,A870,Enteroviral meningitis,Enteroviral meningitis,Viral meningitis
A87,1,A871,Adenoviral meningitis,Adenoviral meningitis,Viral meningitis
A87,2,A872,Lymphocytic choriomeningitis,Lymphocytic choriomeningitis,Viral meningitis
A87,8,A878,Other viral meningitis,Other viral meningitis,Viral meningitis
A87,9,A879,"Viral meningitis, unspecified","Viral meningitis, unspecified",Viral meningitis
A88,0,A880,Enteroviral exanthematous fever [Boston exanthem],Enteroviral exanthematous fever [Boston exanthem],"Other viral infections of central nervous system, not elsewhere classified"
A88,1,A881,Epidemic vertigo,Epidemic vertigo,"Other viral infections of central nervous system, not elsewhere classified"
A88,8,A888,Other specified viral infections of central nervous system,Other specified viral infections of central nervous system,"Other viral infections of central nervous system, not elsewhere classified"
A89,,A89,Unspecified viral infection of central nervous system,Unspecified viral infection of central nervous system,Unspecified viral infection of central nervous system
A90,,A90,Dengue fever [classical dengue],Dengue fever [classical dengue],Dengue fever [classical dengue]
A91,,A91,Dengue hemorrhagic fever,Dengue hemorrhagic fever,Dengue hemorrhagic fever
A92,0,A920,Chikungunya virus disease,Chikungunya virus disease,Other mosquito-borne viral fevers
A92,1,A921,O'nyong-nyong fever,O'nyong-nyong fever,Other mosquito-borne viral fevers
A92,2,A922,Venezuelan equine fever,Venezuelan equine fever,Other mosquito-borne viral fevers
A923,0,A9230,"West Nile virus infection, unspecified","West Nile virus infection, unspecified",West Nile virus infection
A923,1,A9231,West Nile virus infection with encephalitis,West Nile virus infection with encephalitis,West Nile virus infection
A923,2,A9232,West Nile virus infection with oth neurologic manifestation,West Nile virus infection with other neurologic manifestation,West Nile virus infection
A923,9,A9239,West Nile virus infection with other complications,West Nile virus infection with other complications,West Nile virus infection
A924,,A924,Rift Valley fever,Rift Valley fever,Rift Valley fever
A925,,A925,Zika virus disease,Zika virus disease,Zika virus disease
A928,,A928,Other specified mosquito-borne viral fevers,Other specified mosquito-borne viral fevers,Other specified mosquito-borne viral fevers
A929,,A929,"Mosquito-borne viral fever, unspecified","Mosquito-borne viral fever, unspecified","Mosquito-borne viral fever, unspecified"
A93,0,A930,Oropouche virus disease,Oropouche virus disease,"Other arthropod-borne viral fevers, not elsewhere classified"
A93,1,A931,Sandfly fever,Sandfly fever,"Other arthropod-borne viral fevers, not elsewhere classified"
A93,2,A932,Colorado tick fever,Colorado tick fever,"Other arthropod-borne viral fevers, not elsewhere classified"
